# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  887       2.730840971999e-10       2.621152556404e-12       7.057855999825e-12       0.000000000000e+00       9.524009263925e-15       2.997480079890e-15       1.271349277867e-16 
  888       2.714920685960e-10       2.659088985442e-12       7.175304953429e-12       0.000000000000e+00       9.483417864615e-15       2.972474417632e-15       1.303182035237e-16 
  889       2.698915677179e-10       2.697429985928e-12       7.288425628755e-12       0.000000000000e+00       9.443036306561e-15       2.947504704618e-15       1.334570550868e-16 
  890       2.682831037564e-10       2.736160453837e-12       7.397160023835e-12       0.000000000000e+00       9.402862728175e-15       2.922576821115e-15       1.365505412806e-16 
  891       2.666671905948e-10       2.775265135650e-12       7.501449826959e-12       0.000000000000e+00       9.362895234209e-15       2.897696694620e-15       1.395977148812e-16 
  892       2.650443468216e-10       2.814728627921e-12       7.601236416015e-12       0.000000000000e+00       9.323131895636e-15       2.872870299981e-15       1.425976226218e-16 
  893       2.634150957444e-10       2.854535376847e-12       7.696460857818e-12       0.000000000000e+00       9.283570749542e-15       2.848103659522e-15       1.455493051785e-16 
  894       2.617799654021e-10       2.894669677841e-12       7.787063907447e-12       0.000000000000e+00       9.244209799008e-15       2.823402843173e-15       1.484517971553e-16 
  895       2.601394645314e-10       2.935115823173e-12       7.872997727749e-12       0.000000000000e+00       9.205047251851e-15       2.798772951065e-15       1.513044074576e-16 
  896       2.584940100072e-10       2.975858548415e-12       7.954261258681e-12       0.000000000000e+00       9.166082241351e-15       2.774215042908e-15       1.541075654517e-16 
  897       2.568439982442e-10       3.016882592426e-12       8.030865423610e-12       0.000000000000e+00       9.127314117053e-15       2.749729158773e-15       1.568619885796e-16 
  898       2.551898291468e-10       3.058172549533e-12       8.102821462536e-12       0.000000000000e+00       9.088742206902e-15       2.725315332050e-15       1.595684032500e-16 
  899       2.535319061184e-10       3.099712869116e-12       8.170140933173e-12       0.000000000000e+00       9.050365817163e-15       2.700973589424e-15       1.622275448655e-16 
  900       2.518706360713e-10       3.141487855206e-12       8.232835712045e-12       0.000000000000e+00       9.012184232345e-15       2.676703950842e-15       1.648401578505e-16 
  901       2.502064294355e-10       3.183481666076e-12       8.290917995573e-12       0.000000000000e+00       8.974196715118e-15       2.652506429491e-15       1.674069956788e-16 
  902       2.485397001692e-10       3.225678313828e-12       8.344400301163e-12       0.000000000000e+00       8.936402506239e-15       2.628381031767e-15       1.699288209006e-16 
  903       2.468708657675e-10       3.268061663992e-12       8.393295468295e-12       0.000000000000e+00       8.898800824471e-15       2.604327757253e-15       1.724064051704e-16 
  904       2.452003472724e-10       3.310615435112e-12       8.437616659616e-12       0.000000000000e+00       8.861390866505e-15       2.580346598685e-15       1.748405292744e-16 
  905       2.435285692822e-10       3.353323198343e-12       8.477377362023e-12       0.000000000000e+00       8.824171806883e-15       2.556437541931e-15       1.772319831578e-16 
  906       2.418559599611e-10       3.396168377036e-12       8.512591387759e-12       0.000000000000e+00       8.787142797916e-15       2.532600565962e-15       1.795815659528e-16 
  907       2.401829510486e-10       3.439134246340e-12       8.543272875495e-12       0.000000000000e+00       8.750302969609e-15       2.508835642824e-15       1.818900860055e-16 
  908       2.385099778690e-10       3.482203932782e-12       8.569436291424e-12       0.000000000000e+00       8.713651429580e-15       2.485142737612e-15       1.841583609039e-16 
  909       2.368374793414e-10       3.525360413870e-12       8.591096430351e-12       0.000000000000e+00       8.677187262985e-15       2.461521808443e-15       1.863872175051e-16 
  910       2.351658979885e-10       3.568586517676e-12       8.608268416778e-12       0.000000000000e+00       8.640909532434e-15       2.437972806426e-15       1.885774919629e-16 
  911       2.334956799467e-10       3.611864922434e-12       8.620967705995e-12       0.000000000000e+00       8.604817277918e-15       2.414495675642e-15       1.907300297553e-16 
  912       2.318272749754e-10       3.655178156129e-12       8.629210085170e-12       0.000000000000e+00       8.568909516727e-15       2.391090353108e-15       1.928456857120e-16 
  913       2.301611364667e-10       3.698508596090e-12       8.633011674437e-12       0.000000000000e+00       8.533185243372e-15       2.367756768757e-15       1.949253240419e-16 
  914       2.284977214547e-10       3.741838468580e-12       8.632388927987e-12       0.000000000000e+00       8.497643429509e-15       2.344494845409e-15       1.969698183606e-16 
  915       2.268374906251e-10       3.785149848392e-12       8.627358635155e-12       0.000000000000e+00       8.462283023858e-15       2.321304498740e-15       1.989800517180e-16 
  916       2.251809083249e-10       3.828424658436e-12       8.617937921509e-12       0.000000000000e+00       8.427102952123e-15       2.298185637263e-15       2.009569166256e-16 
  917       2.235284425718e-10       3.871644669334e-12       8.604144249942e-12       0.000000000000e+00       8.392102116917e-15       2.275138162291e-15       2.029013150841e-16 
  918       2.218805650638e-10       3.914791499010e-12       8.585995421757e-12       0.000000000000e+00       8.357279397684e-15       2.252161967920e-15       2.048141586110e-16 
  919       2.202377511885e-10       3.957846612286e-12       8.563509577759e-12       0.000000000000e+00       8.322633650616e-15       2.229256940993e-15       2.066963682680e-16 
  920       2.186004800330e-10       4.000791320467e-12       8.536705199346e-12       0.000000000000e+00       8.288163708578e-15       2.206422961082e-15       2.085488746883e-16 
  921       2.169692343934e-10       4.043606780940e-12       8.505601109593e-12       0.000000000000e+00       8.253868381028e-15       2.183659900450e-15       2.103726181047e-16 
  922       2.153445007837e-10       4.086273996761e-12       8.470216474345e-12       0.000000000000e+00       8.219746453940e-15       2.160967624035e-15       2.121685483765e-16 
  923       2.137267694464e-10       4.128773816249e-12       8.430570803304e-12       0.000000000000e+00       8.185796689725e-15       2.138345989415e-15       2.139376250172e-16 
  924       2.121165343610e-10       4.171086932577e-12       8.386683951120e-12       0.000000000000e+00       8.152017827149e-15       2.115794846787e-15       2.156808172221e-16 
  925       2.105142932544e-10       4.213193883366e-12       8.338576118480e-12       0.000000000000e+00       8.118408581262e-15       2.093314038932e-15       2.173991038957e-16 
  926       2.089205476096e-10       4.255075050273e-12       8.286267853194e-12       0.000000000000e+00       8.084967643311e-15       2.070903401199e-15       2.190934736793e-16 
  927       2.073358026761e-10       4.296710658587e-12       8.229780051289e-12       0.000000000000e+00       8.051693680669e-15       2.048562761465e-15       2.207649249782e-16 
  928       2.057605674786e-10       4.338080776819e-12       8.169133958095e-12       0.000000000000e+00       8.018585336750e-15       2.026291940121e-15       2.224144659898e-16 
  929       2.041953548273e-10       4.379165316293e-12       8.104351169334e-12       0.000000000000e+00       7.985641230935e-15       2.004090750034e-15       2.240431147304e-16 
  930       2.026406813268e-10       4.419944030740e-12       8.035453632212e-12       0.000000000000e+00       7.952859958493e-15       1.981958996528e-15       2.256518990633e-16 
  931       2.010970673860e-10       4.460396515887e-12       7.962463646505e-12       0.000000000000e+00       7.920240090500e-15       1.959896477351e-15       2.272418567258e-16 
  932       1.995650372275e-10       4.500502209054e-12       7.885403865648e-12       0.000000000000e+00       7.887780173763e-15       1.937902982652e-15       2.288140353572e-16 
  933       1.980451188974e-10       4.540240388739e-12       7.804297297828e-12       0.000000000000e+00       7.855478730739e-15       1.915978294952e-15       2.303694925257e-16 
  934       1.965377895511e-10       4.579591940434e-12       7.719173127893e-12       0.000000000000e+00       7.823334431514e-15       1.894122302472e-15       2.319089869895e-16 
  935       1.950433103574e-10       4.618544685122e-12       7.630084280627e-12       0.000000000000e+00       7.791346612828e-15       1.872335341114e-15       2.334320471325e-16 
  936       1.935618890322e-10       4.657088133273e-12       7.537090134232e-12       0.000000000000e+00       7.759514767007e-15       1.850617857773e-15       2.349378880186e-16 
  937       1.920937343302e-10       4.695211726018e-12       7.440250726276e-12       0.000000000000e+00       7.727838370590e-15       1.828970297455e-15       2.364257188233e-16 
  938       1.906390560467e-10       4.732904834981e-12       7.339626755586e-12       0.000000000000e+00       7.696316884275e-15       1.807393103265e-15       2.378947428188e-16 
  939       1.891980650194e-10       4.770156762110e-12       7.235279584136e-12       0.000000000000e+00       7.664949752861e-15       1.785886716401e-15       2.393441573595e-16 
  940       1.877709731308e-10       4.806956739520e-12       7.127271238935e-12       0.000000000000e+00       7.633736405198e-15       1.764451576133e-15       2.407731538665e-16 
  941       1.863579933099e-10       4.843293929318e-12       7.015664413917e-12       0.000000000000e+00       7.602676254125e-15       1.743088119801e-15       2.421809178129e-16 
  942       1.849593395343e-10       4.879157423446e-12       6.900522471831e-12       0.000000000000e+00       7.571768696424e-15       1.721796782795e-15       2.435666287091e-16 
  943       1.835752268325e-10       4.914536243508e-12       6.781909446128e-12       0.000000000000e+00       7.541013112757e-15       1.700577998553e-15       2.449294600875e-16 
  944       1.822058712853e-10       4.949419340613e-12       6.659890042851e-12       0.000000000000e+00       7.510408867618e-15       1.679432198540e-15       2.462685794878e-16 
  945       1.808514900286e-10       4.983795595201e-12       6.534529642522e-12       0.000000000000e+00       7.479955309271e-15       1.658359812242e-15       2.475831484421e-16 
  946       1.795123012546e-10       5.017653816884e-12       6.405894302037e-12       0.000000000000e+00       7.449651769704e-15       1.637361267154e-15       2.488723224599e-16 
  947       1.781885242145e-10       5.050982744277e-12       6.274050756546e-12       0.000000000000e+00       7.419497564564e-15       1.616436988769e-15       2.501352510130e-16 
  948       1.768803792201e-10       5.083771044835e-12       6.139066421351e-12       0.000000000000e+00       7.389491993111e-15       1.595587400562e-15       2.513710775209e-16 
  949       1.755880876460e-10       5.116007314685e-12       6.001009393789e-12       0.000000000000e+00       7.359634338157e-15       1.574812923986e-15       2.525789393357e-16 
  950       1.743118719314e-10       5.147680078464e-12       5.859948455121e-12       0.000000000000e+00       7.329923866016e-15       1.554113978454e-15       2.537579677272e-16 
  951       1.730519555825e-10       5.178777789150e-12       5.715953072425e-12       0.000000000000e+00       7.300359826444e-15       1.533490981331e-15       2.549072878679e-16 
  952       1.718085631742e-10       5.209288827899e-12       5.569093400484e-12       0.000000000000e+00       7.270941452589e-15       1.512944347920e-15       2.560260188183e-16 
  953       1.705819203520e-10       5.239201503879e-12       5.419440283671e-12       0.000000000000e+00       7.241667960933e-15       1.492474491455e-15       2.571132735116e-16 
