# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1225       1.229710115960e-10       2.895998631223e-12       7.351466949025e-13       1.252198010275e-14       2.706253963970e-15       1.703507951118e-16      -7.126752760748e-17 
 1226       1.223978296008e-10       2.920243345175e-12       7.218540127067e-13       1.251088604952e-14       2.697470741229e-15       1.738831654765e-16      -7.225054228458e-17 
 1227       1.218269542228e-10       2.944459937977e-12       7.065250856944e-13       1.249973310800e-14       2.688722555634e-15       1.774289274674e-16      -7.322021777613e-17 
 1228       1.212585605651e-10       2.968637031898e-12       6.891743319493e-13       1.248852397230e-14       2.680009241573e-15       1.809894515019e-16      -7.417637189479e-17 
 1229       1.206928247801e-10       2.992763176862e-12       6.698163114046e-13       1.247726135423e-14       2.671330630915e-15       1.845661167795e-16      -7.511882163233e-17 
 1230       1.201299240718e-10       3.016826850304e-12       6.484657261644e-13       1.246594798338e-14       2.662686553010e-15       1.881603113002e-16      -7.604738315824e-17 
 1231       1.195700366974e-10       3.040816457025e-12       6.251374208243e-13       1.245458660711e-14       2.654076834678e-15       1.917734318816e-16      -7.696187181831e-17 
 1232       1.190133419697e-10       3.064720329045e-12       5.998463827919e-13       1.244317999060e-14       2.645501300204e-15       1.954068841776e-16      -7.786210213326e-17 
 1233       1.184600202591e-10       3.088526725458e-12       5.726077426079e-13       1.243173091691e-14       2.636959771333e-15       1.990620826955e-16      -7.874788779729e-17 
 1234       1.179102529955e-10       3.112223832284e-12       5.434367742667e-13       1.242024218697e-14       2.628452067260e-15       2.027404508142e-16      -7.961904167669e-17 
 1235       1.173642226706e-10       3.135799762328e-12       5.123488955375e-13       1.240871661967e-14       2.619978004628e-15       2.064434208019e-16      -8.047537580843e-17 
 1236       1.168221128397e-10       3.159242555032e-12       4.793596682846e-13       1.239715705185e-14       2.611537397518e-15       2.101724338338e-16      -8.131670139878e-17 
 1237       1.162841081240e-10       3.182540176328e-12       4.444847987885e-13       1.238556633834e-14       2.603130057447e-15       2.139289400103e-16      -8.214282882186e-17 
 1238       1.157503942125e-10       3.205680518495e-12       4.077401380666e-13       1.237394735204e-14       2.594755793357e-15       2.177143983746e-16      -8.295356761827e-17 
 1239       1.152211578641e-10       3.228651400011e-12       3.691416821941e-13       1.236230298390e-14       2.586414411612e-15       2.215302769302e-16      -8.374872649366e-17 
 1240       1.146965869096e-10       3.251440565408e-12       3.287055726247e-13       1.235063614298e-14       2.578105715988e-15       2.253780526594e-16      -8.452811331734e-17 
 1241       1.141768702540e-10       3.274035685130e-12       2.864480965112e-13       1.233894975650e-14       2.569829507673e-15       2.292592115406e-16      -8.529153512086e-17 
 1242       1.136621978783e-10       3.296424355380e-12       2.423856870266e-13       1.232724676984e-14       2.561585585253e-15       2.331752485662e-16      -8.603879809662e-17 
 1243       1.131527608415e-10       3.318594097983e-12       1.965349236848e-13       1.231553014661e-14       2.553373744712e-15       2.371276677607e-16      -8.676970759644e-17 
 1244       1.126487512830e-10       3.340532360232e-12       1.489125326612e-13       1.230380286867e-14       2.545193779422e-15       2.411179821982e-16      -8.748406813019e-17 
 1245       1.121503624245e-10       3.362226514751e-12       9.953538711363e-14       1.229206793617e-14       2.537045480138e-15       2.451477140205e-16      -8.818168336433e-17 
 1246       1.116577659029e-10       3.383665040921e-12       4.842324494994e-14       1.228032819339e-14       2.528928654672e-15       2.492176747039e-16      -8.886239921826e-17 
 1247       1.111710434760e-10       3.404841084663e-12      -4.393003359585e-15       1.226858580406e-14       2.520843187182e-15       2.533257965837e-16      -8.952623370945e-17 
 1248       1.106902545197e-10       3.425748940130e-12      -5.887948519058e-14       1.225684276998e-14       2.512788979563e-15       2.574692759237e-16      -9.017324862885e-17 
 1249       1.102154586247e-10       3.446382871870e-12      -1.150020739017e-13       1.224510110463e-14       2.504765931831e-15       2.616452903219e-16      -9.080350658336e-17 
 1250       1.097467155969e-10       3.466737114764e-12      -1.727263883025e-13       1.223336283323e-14       2.496773942114e-15       2.658509986721e-16      -9.141707099770e-17 
 1251       1.092840854574e-10       3.486805873975e-12      -2.320177921211e-13       1.222162999273e-14       2.488812906646e-15       2.700835411267e-16      -9.201400611637e-17 
 1252       1.088276284432e-10       3.506583324893e-12      -2.928413934722e-13       1.220990463187e-14       2.480882719769e-15       2.743400390586e-16      -9.259437700555e-17 
 1253       1.083774050072e-10       3.526063613082e-12      -3.551620443244e-13       1.219818881115e-14       2.472983273918e-15       2.786175950236e-16      -9.315824955505e-17 
 1254       1.079334758185e-10       3.545240854222e-12      -4.189443399687e-13       1.218648460292e-14       2.465114459627e-15       2.829132927223e-16      -9.370569048017e-17 
 1255       1.074959017631e-10       3.564109134060e-12      -4.841526184859e-13       1.217479409132e-14       2.457276165515e-15       2.872241969630e-16      -9.423676732369e-17 
 1256       1.070647439436e-10       3.582662508350e-12      -5.507509602140e-13       1.216311937237e-14       2.449468278288e-15       2.915473536231e-16      -9.475154845777e-17 
 1257       1.066400636802e-10       3.600895002803e-12      -6.187031872170e-13       1.215146255398e-14       2.441690682728e-15       2.958797896122e-16      -9.525010308586e-17 
 1258       1.062219225103e-10       3.618800613031e-12      -6.879728627517e-13       1.213982575594e-14       2.433943261696e-15       3.002185128335e-16      -9.573250124463e-17 
 1259       1.058103821894e-10       3.636373304491e-12      -7.585232907361e-13       1.212821110996e-14       2.426225896119e-15       3.045605121467e-16      -9.619881380589e-17 
 1260       1.054055046909e-10       3.653607012435e-12      -8.303175152170e-13       1.211662075971e-14       2.418538464991e-15       3.089027573299e-16      -9.664911247851e-17 
 1261       1.050073522070e-10       3.670495641850e-12      -9.033183198376e-13       1.210505686083e-14       2.410880845364e-15       3.132421990420e-16      -9.708346981036e-17 
 1262       1.046159871484e-10       3.687033067409e-12      -9.774882273059e-13       1.209352158092e-14       2.403252912349e-15       3.175757687846e-16      -9.750195919021e-17 
 1263       1.042314721451e-10       3.703213133413e-12      -1.052789498862e-12       1.208201709962e-14       2.395654539104e-15       3.219003788647e-16      -9.790465484967e-17 
 1264       1.038538700463e-10       3.719029653737e-12      -1.129184133745e-12       1.207054560860e-14       2.388085596834e-15       3.262129223567e-16      -9.829163186508e-17 
 1265       1.034832439209e-10       3.734476411779e-12      -1.206633868664e-12       1.205910931156e-14       2.380545954785e-15       3.305102730646e-16      -9.866296615947e-17 
 1266       1.031196570581e-10       3.749547160401e-12      -1.285100177261e-12       1.204771042431e-14       2.373035480239e-15       3.347892854843e-16      -9.901873450448e-17 
 1267       1.027631729671e-10       3.764235621877e-12      -1.364544269583e-12       1.203635117475e-14       2.365554038510e-15       3.390467947658e-16      -9.935901452225e-17 
 1268       1.024138553778e-10       3.778535487840e-12      -1.444927091549e-12       1.202503380288e-14       2.358101492937e-15       3.432796166755e-16      -9.968388468737e-17 
 1269       1.020717682411e-10       3.792440419224e-12      -1.526209324415e-12       1.201376056088e-14       2.350677704882e-15       3.474845475584e-16      -9.999342432878e-17 
 1270       1.017369757292e-10       3.805944046214e-12      -1.608351384245e-12       1.200253371306e-14       2.343282533724e-15       3.516583643004e-16      -1.002877136317e-16 
 1271       1.014095422356e-10       3.819039968187e-12      -1.691313421376e-12       1.199135553595e-14       2.335915836852e-15       3.557978242903e-16      -1.005668336397e-16 
 1272       1.010895323760e-10       3.831721753662e-12      -1.775055319891e-12       1.198022831827e-14       2.328577469665e-15       3.598996653824e-16      -1.008308662562e-16 
 1273       1.007770109879e-10       3.843982940243e-12      -1.859536697079e-12       1.196915436098e-14       2.321267285564e-15       3.639606058583e-16      -1.010798942468e-16 
 1274       1.004720431316e-10       3.855817034564e-12      -1.944716902909e-12       1.195813597729e-14       2.313985135945e-15       3.679773443897e-16      -1.013140012413e-16 
 1275       1.001746940900e-10       3.867217512238e-12      -2.030555019496e-12       1.194717549269e-14       2.306730870199e-15       3.719465600000e-16      -1.015332717350e-16 
 1276       9.988502936916e-11       3.878177817800e-12      -2.117009860567e-12       1.193627524497e-14       2.299504335707e-15       3.758649120271e-16      -1.017377910914e-16 
 1277       9.960311469847e-11       3.888691364652e-12      -2.204039970932e-12       1.192543758425e-14       2.292305377829e-15       3.797290400851e-16      -1.019276455434e-16 
 1278       9.932901603107e-11       3.898751535012e-12      -2.291603625951e-12       1.191466487297e-14       2.285133839906e-15       3.835355640272e-16      -1.021029221958e-16 
 1279       9.906279954414e-11       3.908351679857e-12      -2.379658830997e-12       1.190395948595e-14       2.277989563253e-15       3.872810839072e-16      -1.022637090269e-16 
 1280       9.880453163914e-11       3.917485118867e-12      -2.468163320932e-12       1.189332381040e-14       2.270872387152e-15       3.909621799424e-16      -1.024100948905e-16 
 1281       9.855427894218e-11       3.926145140375e-12      -2.557074559567e-12       1.188276024594e-14       2.263782148852e-15       3.945754124752e-16      -1.025421695178e-16 
 1282       9.831210830432e-11       3.934325001311e-12      -2.646349739138e-12       1.187227120461e-14       2.256718683557e-15       3.981173219359e-16      -1.026600235195e-16 
 1283       9.807808680184e-11       3.942017927145e-12      -2.735945779763e-12       1.186185911092e-14       2.249681824429e-15       4.015844288047e-16      -1.027637483874e-16 
 1284       9.785228173659e-11       3.949217111837e-12      -2.825819328921e-12       1.185152640183e-14       2.242671402578e-15       4.049732335739e-16      -1.028534364965e-16 
 1285       9.763474002151e-11       3.955917088144e-12      -2.915928512494e-12       1.184127520581e-14       2.235687262641e-15       4.082811134840e-16      -1.029291847948e-16 
 1286       9.742542607987e-11       3.962117855729e-12      -3.006238210785e-12       1.183110637572e-14       2.228729309723e-15       4.115090239741e-16      -1.029911059137e-16 
 1287       9.722428324007e-11       3.967820799913e-12      -3.096714841473e-12       1.182102044494e-14       2.221797462976e-15       4.146588278920e-16      -1.030393171877e-16 
 1288       9.703125428517e-11       3.973027325615e-12      -3.187324613070e-12       1.181101794738e-14       2.214891640069e-15       4.177324015360e-16      -1.030739369803e-16 
 1289       9.684628145169e-11       3.977738857399e-12      -3.278033524516e-12       1.180109941752e-14       2.208011757182e-15       4.207316346820e-16      -1.030950846862e-16 
 1290       9.666930642841e-11       3.981956839516e-12      -3.368807364777e-12       1.179126539034e-14       2.201157728999e-15       4.236584306112e-16      -1.031028807335e-16 
 1291       9.650027035520e-11       3.985682735951e-12      -3.459611712436e-12       1.178151640138e-14       2.194329468709e-15       4.265147061372e-16      -1.030974465858e-16 
 1292       9.633911382180e-11       3.988918030470e-12      -3.550411935290e-12       1.177185298671e-14       2.187526888000e-15       4.293023916335e-16      -1.030789047446e-16 
 1293       9.618577686668e-11       3.991664226661e-12      -3.641173189945e-12       1.176227568294e-14       2.180749897057e-15       4.320234310608e-16      -1.030473787514e-16 
 1294       9.604019897579e-11       3.993922847983e-12      -3.731860421412e-12       1.175278502720e-14       2.173998404553e-15       4.346797819943e-16      -1.030029931895e-16 
